,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5693,De Aker - Nieuw Sloten,52.34475356551562,4.792690012980341,Molen van Sloten,52.34157969249928,4.792270660400391,Monument / Landmark
5694,De Aker - Nieuw Sloten,52.34475356551562,4.792690012980341,De Patatza(a)k,52.34146,4.79253,Snack Place
5695,De Aker - Nieuw Sloten,52.34475356551562,4.792690012980341,Speeltuin Sloten,52.34170280814588,4.795679272255508,Playground
5696,De Aker - Nieuw Sloten,52.34475356551562,4.792690012980341,IJshoeve,52.341324,4.793758,Ice Cream Shop
5697,De Aker - Nieuw Sloten,52.34475356551562,4.792690012980341,Syriana,52.34191281246877,4.792767540319466,Middle Eastern Restaurant
5698,De Aker - Nieuw Sloten,52.34475356551562,4.792690012980341,Restaurant De Halve Maen,52.34122309174193,4.793097466813496,Restaurant
5699,Geuzenveld - Slotermeer,52.37567,4.80046,Hunkar Restaurant,52.37830173256485,4.8010791850075,Turkish Restaurant
5700,Geuzenveld - Slotermeer,52.37567,4.80046,Toko Makasar,52.379226000351665,4.8033762790789005,Grocery Store
5701,Geuzenveld - Slotermeer,52.37567,4.80046,Bounz,52.37156999421908,4.803316638607752,Arts & Entertainment
5702,Geuzenveld - Slotermeer,52.37567,4.80046,Kruidvat,52.378187876666246,4.801579692200979,Drugstore
5703,Geuzenveld - Slotermeer,52.37567,4.80046,Tramhalte Lambertus Zijlplein,52.37741682296526,4.803034876159117,Tram Station
5704,Geuzenveld - Slotermeer,52.37567,4.80046,Aalbersestraat,52.37609121371561,4.797622454545146,Trail
5705,Geuzenveld - Slotermeer,52.37567,4.80046,Versshop Özcan,52.37776379886488,4.801364793097988,Convenience Store
5706,Geuzenveld - Slotermeer,52.37567,4.80046,"Lambertus Zijlplein, amsterdam",52.377815,4.801184,Plaza
5707,Geuzenveld - Slotermeer,52.37567,4.80046,Vomar Geuzenpoort Amsterdam,52.37920434184453,4.800849717730753,Grocery Store
5708,Geuzenveld - Slotermeer,52.37567,4.80046,Tramhalte Colijnstraat,52.37695,4.806191325187683,Tram Station
5709,Geuzenveld - Slotermeer,52.37567,4.80046,Amsterdam Genclerbirligi,52.371795896156364,4.79870456512858,Soccer Field
5710,Geuzenveld - Slotermeer,52.37567,4.80046,Bakkerij Kara Firi,52.37932243319106,4.803771960221992,Bakery
5711,Geuzenveld - Slotermeer,52.37567,4.80046,EMRE Supermarkt,52.37929273349481,4.8039043826549115,Market
5712,Osdorp,52.35906,4.79168,Şerifoğlu Osdorp,52.35729320045701,4.795337960192134,Dessert Shop
5713,Osdorp,52.35906,4.79168,Beymen café & restaurant,52.357292590881656,4.795867714028245,Turkish Restaurant
5714,Osdorp,52.35906,4.79168,Warung Spang Makandra,52.35714748238426,4.794915899758567,Indonesian Restaurant
5715,Osdorp,52.35906,4.79168,New West Inn,52.36252051272109,4.794774637647998,Hotel
5716,Osdorp,52.35906,4.79168,Verona Gelati,52.3565365,4.7928277,Ice Cream Shop
5717,Osdorp,52.35906,4.79168,Lidl,52.356741329515,4.793327698291337,Supermarket
5718,Osdorp,52.35906,4.79168,Restaurant City West Remco,52.36232668094656,4.794975050066911,Breakfast Spot
5719,Osdorp,52.35906,4.79168,viswinkel,52.360652,4.798524,Fish Market
5720,De Aker - Nieuw Sloten,52.33554,4.80672,Velodrome Sloten,52.33967793516416,4.807933258202772,Racetrack
5721,De Aker - Nieuw Sloten,52.33554,4.80672,Quick 1913,52.336766759429274,4.804806749977274,Baseball Field
5722,De Aker - Nieuw Sloten,52.33554,4.80672,Sv Nieuw-Sloten,52.33567708098997,4.80400982016587,Athletics & Sports
5723,De Aker - Nieuw Sloten,52.33554,4.80672,FC Blauw-Wit Amsterdam,52.338555,4.808755,Soccer Field
5724,De Aker - Nieuw Sloten,52.33554,4.80672,Xenios Veld 4,52.338936,4.8042545,Hockey Field
5725,De Aker - Nieuw Sloten,52.33554,4.80672,Golfbaan Sloten,52.33932852745056,4.806550741195679,Golf Course
5726,De Aker - Nieuw Sloten,52.33554,4.80672,ASC Olympia,52.33979279413546,4.808159752392591,Athletics & Sports
5727,De Aker - Nieuw Sloten,52.33554,4.80672,Wijntje?,52.331278595499704,4.808524642395623,Wine Shop
5728,De Aker - Nieuw Sloten,52.33554,4.80672,Robic Wielerlab,52.339841,4.808852,Athletics & Sports
5729,Osdorp,52.352085,4.793959,KEYF CAFE,52.351396397205285,4.7965994662101865,Café
5730,Osdorp,52.352085,4.793959,Tuincentrum Osdorp,52.351863913456036,4.790668268279103,Garden Center
5731,Osdorp,52.352085,4.793959,Basic-Fit,52.350808359785304,4.795230780543993,Gym
5732,Osdorp,52.352085,4.793959,Albert Heijn,52.35215769141597,4.79949761513138,Supermarket
5733,Osdorp,52.352085,4.793959,Leziz Restaurant,52.35169859048194,4.798447103054376,Mediterranean Restaurant
5734,Osdorp,52.352085,4.793959,Cafetaria Eethuis Family,52.35177995961844,4.798943774435929,Snack Place
5735,Osdorp,52.352085,4.793959,Trampoline Baden Powellweg,52.349151611328125,4.79625129699707,Playground
5736,Osdorp,52.352085,4.793959,Bakkerij van Toor - de Aker,52.34959360759057,4.788845324743155,Bakery
5737,Osdorp,52.352085,4.793959,Picknick Spot Don & Josien,52.349858147355626,4.7998118421661085,Park
5738,Osdorp,52.352085,4.793959,Taco Mundo,52.35223974660736,4.80127661273474,Mexican Restaurant
5739,Osdorp,52.3539,4.81185,Toko Bandung,52.354357760869604,4.810843080812593,Indonesian Restaurant
5740,Osdorp,52.3539,4.81185,Enfes,52.354056719419354,4.810545403296009,Turkish Restaurant
5741,Osdorp,52.3539,4.81185,Sportcentrum Caland,52.354371026172096,4.807131832054338,Gym / Fitness Center
5742,Osdorp,52.3539,4.81185,Calandfit,52.35437858077959,4.8069677077461925,Gym
5743,Osdorp,52.3539,4.81185,Haven Sloterplas Osdorp,52.35677724652088,4.8143988834723555,Harbor / Marina
5744,Osdorp,52.3539,4.81185,Tuincentrum Ottenhof,52.3508013500869,4.814854860305786,Flower Shop
5745,Osdorp,52.3539,4.81185,Bushalte Piet Wiedijkstraat,52.357353368472204,4.815042917655123,Bus Stop
5746,Osdorp,52.3539,4.81185,Amsterdam Flowers,52.350104,4.815625,Flower Shop
5747,De Aker - Nieuw Sloten,52.344265,4.808304,Royal Fook Long,52.34503771008483,4.810421442023208,Chinese Restaurant
5748,De Aker - Nieuw Sloten,52.344265,4.808304,Dirk van den Broek,52.34589133748832,4.811603652778558,Grocery Store
5749,De Aker - Nieuw Sloten,52.344265,4.808304,Kruidvat,52.34575554249213,4.811165726797465,Drugstore
5750,De Aker - Nieuw Sloten,52.344265,4.808304,Albert Heijn,52.345800652064945,4.811065404477762,Supermarket
5751,De Aker - Nieuw Sloten,52.344265,4.808304,Eetcafé Match,52.34528390156318,4.809381039168457,Sports Bar
5752,De Aker - Nieuw Sloten,52.344265,4.808304,Squashcentrum Match,52.34520713530824,4.809401926579286,Gym / Fitness Center
5753,De Aker - Nieuw Sloten,52.344265,4.808304,Be Fresh,52.34569216487811,4.807673350382753,Food Truck
5754,De Aker - Nieuw Sloten,52.344265,4.808304,Gill's Fastfood,52.345301976204745,4.811319065332883,Snack Place
5755,De Aker - Nieuw Sloten,52.344265,4.808304,Hulleman brood en banket,52.34529899608376,4.811319442631624,Bakery
5756,De Aker - Nieuw Sloten,52.344265,4.808304,Bruna,52.34593197903798,4.811123523520474,Paper / Office Supplies Store
5757,De Aker - Nieuw Sloten,52.344265,4.808304,Bushalte Hageland,52.345109,4.812582,Bus Stop
5758,De Aker - Nieuw Sloten,52.344265,4.808304,Tramhalte Oudenaardeplantsoen,52.34575700888542,4.804167722666789,Tram Station
5759,De Aker - Nieuw Sloten,52.344265,4.808304,Kasterleepark,52.347507670627856,4.810313460901912,Park
5760,De Aker - Nieuw Sloten,52.344265,4.808304,Robic Wielerlab,52.339841,4.808852,Athletics & Sports
5761,Osdorp,52.35466,4.79716,Şerifoğlu Osdorp,52.35729320045701,4.795337960192134,Dessert Shop
5762,Osdorp,52.35466,4.79716,KEYF CAFE,52.351396397205285,4.7965994662101865,Café
5763,Osdorp,52.35466,4.79716,Beymen café & restaurant,52.357292590881656,4.795867714028245,Turkish Restaurant
5764,Osdorp,52.35466,4.79716,Warung Spang Makandra,52.35714748238426,4.794915899758567,Indonesian Restaurant
5765,Osdorp,52.35466,4.79716,Sahan Restaurant,52.35836579204695,4.8003088795736115,Turkish Restaurant
5766,Osdorp,52.35466,4.79716,Stadspark Osdorp,52.35766499732175,4.798734571913346,Park
5767,Osdorp,52.35466,4.79716,Basic-Fit,52.350808359785304,4.795230780543993,Gym
5768,Osdorp,52.35466,4.79716,Ken-Ichi,52.35830225502692,4.800566091948069,Sushi Restaurant
5769,Osdorp,52.35466,4.79716,Albert Heijn,52.35215769141597,4.79949761513138,Supermarket
5770,Osdorp,52.35466,4.79716,Verona Gelati,52.3565365,4.7928277,Ice Cream Shop
5771,Osdorp,52.35466,4.79716,Leziz Restaurant,52.35169859048194,4.798447103054376,Mediterranean Restaurant
5772,Osdorp,52.35466,4.79716,Febo,52.358085330954815,4.800173119234341,Snack Place
5773,Osdorp,52.35466,4.79716,Lidl,52.356741329515,4.793327698291337,Supermarket
5774,Osdorp,52.35466,4.79716,Cafetaria Eethuis Family,52.35177995961844,4.798943774435929,Snack Place
5775,Osdorp,52.35466,4.79716,Taco Mundo,52.35223974660736,4.80127661273474,Mexican Restaurant
5776,Osdorp,52.35466,4.79716,Tramhalte Hoekenes,52.35246887593561,4.802484995485996,Tram Station
5777,Osdorp,52.35466,4.79716,Bertram & brood,52.35848,4.800958,Bakery
5778,De Aker - Nieuw Sloten,52.35097,4.81113,Toko Bandung,52.354357760869604,4.810843080812593,Indonesian Restaurant
5779,De Aker - Nieuw Sloten,52.35097,4.81113,Enfes,52.354056719419354,4.810545403296009,Turkish Restaurant
5780,De Aker - Nieuw Sloten,52.35097,4.81113,Sportcentrum Caland,52.354371026172096,4.807131832054338,Gym / Fitness Center
5781,De Aker - Nieuw Sloten,52.35097,4.81113,Tuincentrum Ottenhof,52.3508013500869,4.814854860305786,Flower Shop
5782,De Aker - Nieuw Sloten,52.35097,4.81113,Amsterdam Flowers,52.350104,4.815625,Flower Shop
5783,De Aker - Nieuw Sloten,52.35097,4.81113,New York Pizza,52.35397665,4.81074514,Pizza Place
5784,De Aker - Nieuw Sloten,52.35097,4.81113,Tramhalte Louis Davidsstraat,52.35388923040853,4.808980708424195,Tram Station
5785,De Aker - Nieuw Sloten,52.35097,4.81113,Amsterdam West,52.35432054521362,4.810293976281516,Lake
5786,De Aker - Nieuw Sloten,52.35097,4.81113,Wok Hut,52.354388553431754,4.811438639374242,Chinese Restaurant
5787,De Aker - Nieuw Sloten,52.35097,4.81113,Kasterleepark,52.347507670627856,4.810313460901912,Park
5788,De Aker - Nieuw Sloten,52.35097,4.81113,Snackbar 88,52.35448767489429,4.812279790151378,Snack Place
5789,Osdorp,52.35571610742478,4.790032530906581,Tuincentrum Osdorp,52.351863913456036,4.790668268279103,Garden Center
5790,Osdorp,52.35571610742478,4.790032530906581,Şerifoğlu Osdorp,52.35729320045701,4.795337960192134,Dessert Shop
5791,Osdorp,52.35571610742478,4.790032530906581,Supercoop,52.35532059234887,4.78564116798942,Grocery Store
5792,Osdorp,52.35571610742478,4.790032530906581,Beymen café & restaurant,52.357292590881656,4.795867714028245,Turkish Restaurant
5793,Osdorp,52.35571610742478,4.790032530906581,Warung Spang Makandra,52.35714748238426,4.794915899758567,Indonesian Restaurant
5794,Osdorp,52.35571610742478,4.790032530906581,Verona Gelati,52.3565365,4.7928277,Ice Cream Shop
5795,Osdorp,52.35571610742478,4.790032530906581,Lidl,52.356741329515,4.793327698291337,Supermarket
5796,Osdorp,52.35571610742478,4.790032530906581,Primera,52.355973,4.785978,Convenience Store
5797,Osdorp,52.35571610742478,4.790032530906581,Dijkgraafplein,52.3553785536078,4.785748046848131,Neighborhood
5798,Osdorp,52.35667376723683,4.797033769311518,Şerifoğlu Osdorp,52.35729320045701,4.795337960192134,Dessert Shop
5799,Osdorp,52.35667376723683,4.797033769311518,Beymen café & restaurant,52.357292590881656,4.795867714028245,Turkish Restaurant
5800,Osdorp,52.35667376723683,4.797033769311518,Sahan Restaurant,52.35836579204695,4.8003088795736115,Turkish Restaurant
5801,Osdorp,52.35667376723683,4.797033769311518,Warung Spang Makandra,52.35714748238426,4.794915899758567,Indonesian Restaurant
5802,Osdorp,52.35667376723683,4.797033769311518,Stadspark Osdorp,52.35766499732175,4.798734571913346,Park
5803,Osdorp,52.35667376723683,4.797033769311518,Ken-Ichi,52.35830225502692,4.800566091948069,Sushi Restaurant
5804,Osdorp,52.35667376723683,4.797033769311518,Albert Heijn XL,52.35936925871119,4.802355948345206,Supermarket
5805,Osdorp,52.35667376723683,4.797033769311518,Verona Gelati,52.3565365,4.7928277,Ice Cream Shop
5806,Osdorp,52.35667376723683,4.797033769311518,Febo,52.358085330954815,4.800173119234341,Snack Place
5807,Osdorp,52.35667376723683,4.797033769311518,Coffee Blends,52.358565,4.801622,Coffee Shop
5808,Osdorp,52.35667376723683,4.797033769311518,Lidl,52.356741329515,4.793327698291337,Supermarket
5809,Osdorp,52.35667376723683,4.797033769311518,Dirk van den Broek,52.358175,4.8027974,Supermarket
5810,Osdorp,52.35667376723683,4.797033769311518,Bertram & brood,52.35848,4.800958,Bakery
5811,Osdorp,52.35667376723683,4.797033769311518,viswinkel,52.360652,4.798524,Fish Market
5812,Osdorp,52.35745,4.81403,Toko Bandung,52.354357760869604,4.810843080812593,Indonesian Restaurant
5813,Osdorp,52.35745,4.81403,Enfes,52.354056719419354,4.810545403296009,Turkish Restaurant
5814,Osdorp,52.35745,4.81403,De Meervaart,52.358970325125746,4.807310964256825,Theater
5815,Osdorp,52.35745,4.81403,Winkelcentrum Osdorpplein,52.35823569564807,4.806964074233381,Shopping Mall
5816,Osdorp,52.35745,4.81403,Bushalte Piet Wiedijkstraat,52.357353368472204,4.815042917655123,Bus Stop
5817,Osdorp,52.35745,4.81403,Haven Sloterplas Osdorp,52.35677724652088,4.8143988834723555,Harbor / Marina
5818,Osdorp,52.35745,4.81403,Tramhalte Meer En Vaart,52.35642794515254,4.810264484428981,Tram Station
5819,Osdorp,52.35745,4.81403,Watersportcentrum Sloterplas,52.36030580876479,4.8157258219617125,Harbor / Marina
5820,Osdorp,52.35745,4.81403,Snackbar 88,52.35448767489429,4.812279790151378,Snack Place
5821,Osdorp,52.35745,4.81403,Christoffel Plantijnpad - Fietspad,52.356672,4.819031,Trail
5822,Osdorp,52.35745,4.81403,Shoperade,52.35824584124092,4.806903691249871,Shopping Mall
5823,Osdorp,52.35745,4.81403,Wok Hut,52.354388553431754,4.811438639374242,Chinese Restaurant
5824,Osdorp,52.35745,4.81403,Amsterdam West,52.35432054521362,4.810293976281516,Lake
5825,Osdorp,52.35745,4.81403,Holland & Barrett,52.35970342110627,4.808713987781494,Pharmacy
5826,Osdorp,52.35745,4.81403,New York Pizza,52.35397665,4.81074514,Pizza Place
5827,Osdorp,52.35745,4.81403,Piet Wiedijkpark,52.35670647012787,4.8206473386768,Park
5828,De Aker - Nieuw Sloten,52.3421313,4.7969324,Speeltuin Sloten,52.34170280814588,4.795679272255508,Playground
5829,De Aker - Nieuw Sloten,52.3421313,4.7969324,Molen van Sloten,52.34157969249928,4.792270660400391,Monument / Landmark
5830,De Aker - Nieuw Sloten,52.3421313,4.7969324,De Patatza(a)k,52.34146,4.79253,Snack Place
5831,De Aker - Nieuw Sloten,52.3421313,4.7969324,Café Restaurant Kerkzicht,52.34144684057444,4.7995410803678125,Pub
5832,De Aker - Nieuw Sloten,52.3421313,4.7969324,IJshoeve,52.341324,4.793758,Ice Cream Shop
5833,De Aker - Nieuw Sloten,52.3421313,4.7969324,Restaurant De Halve Maen,52.34122309174193,4.793097466813496,Restaurant
5834,De Aker - Nieuw Sloten,52.3421313,4.7969324,Syriana,52.34191281246877,4.792767540319466,Middle Eastern Restaurant
5835,De Aker - Nieuw Sloten,52.3421313,4.7969324,SBHC Xenios,52.3394501646127,4.795645520588192,Hockey Field
5836,De Aker - Nieuw Sloten,52.3421313,4.7969324,Studio 28,52.338645,4.794454,Comedy Club
5837,De Aker - Nieuw Sloten,52.3421313,4.7969324,Amsterdam Crusaders,52.33971808692828,4.80226993560791,Football Stadium
5838,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Şerifoğlu Gaziantep Baklavacısı,52.38070769936552,4.820165634155273,Dessert Shop
5839,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Şerifoğlu Café & Patisserie,52.38038069742179,4.8206722673954925,Dessert Shop
5840,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Meram West,52.38023296121058,4.820814088280693,Turkish Restaurant
5841,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Istanbul Steak House,52.380516,4.820875,Turkish Restaurant
5842,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Albert Heijn,52.3798133125649,4.823130854135471,Supermarket
5843,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,BeyMen Steakhouse & Cafe,52.3805667015349,4.821009615807667,Turkish Restaurant
5844,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Kruidvat,52.379811721677385,4.823072634398256,Drugstore
5845,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Coffeemania Slotermeer,52.3787,4.81992,Café
5846,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,ChiqueOLatte,52.379908713007985,4.821978807449341,Coffee Shop
5847,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Döner Plaza,52.38082090966698,4.821073110680584,Turkish Restaurant
5848,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Deep Indian,52.378555949432275,4.813148986046178,Indian Restaurant
5849,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Meram Burger,52.380195,4.82067,Burger Joint
5850,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,XO Hotel Infinity,52.380806,4.820747,Hotel
5851,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Bushalte Anthony Moddermanstraat,52.383294796445675,4.813861639619291,Bus Stop
5852,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Action,52.38077842425091,4.821039924823705,Discount Store
5853,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Febo,52.3811554,4.82098431,Snack Place
5854,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,DekaMarkt,52.3766003,4.8189586,Supermarket
5855,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Juice Bar De Watersnip,52.377158403396606,4.816356897354126,Juice Bar
5856,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Jumbo,52.380655,4.821771,Supermarket
5857,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Bakkerij Derya,52.37795420311244,4.81989333845671,Bakery
5858,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Restaurant Blue Square Hotel,52.37862830818974,4.820987695753315,Restaurant
5859,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Halal Fried Chicken,52.379787,4.821881,Fast Food Restaurant
5860,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Etos,52.38060291509315,4.822225570678711,Pharmacy
5861,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,New York Pizza Company,52.37720184825441,4.812685274649335,Pizza Place
5862,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Tram/Bus-halte Lodewijk Van Deysselstraat,52.37727803933329,4.819687838426024,Bus Stop
5863,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Molen De 1200 Roe,52.38454887071264,4.818028992566116,Monument / Landmark
5864,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Gall & Gall,52.37994286939411,4.822780631745708,Liquor Store
5865,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Aiki-budo,52.376859481539654,4.812532183362109,Sporting Goods Shop
5866,Geuzenveld - Slotermeer,52.38058852076556,4.815942045569539,Ronin Budo Equipment,52.376811,4.812533,Sporting Goods Shop
5867,De Aker - Nieuw Sloten,52.35027405039685,4.784993558778815,Jumbo,52.34966245575485,4.786839699212023,Supermarket
5868,De Aker - Nieuw Sloten,52.35027405039685,4.784993558778815,Tuincentrum Osdorp,52.351863913456036,4.790668268279103,Garden Center
5869,De Aker - Nieuw Sloten,52.35027405039685,4.784993558778815,Tramhalte Inaristraat,52.35035968612119,4.783087979023896,Tram Station
5870,De Aker - Nieuw Sloten,52.35027405039685,4.784993558778815,topvis,52.34978443194958,4.7864104876617946,Fish & Chips Shop
5871,De Aker - Nieuw Sloten,52.35027405039685,4.784993558778815,Snackbar Julias,52.349462,4.785834,Snack Place
5872,De Aker - Nieuw Sloten,52.35027405039685,4.784993558778815,Apotheek De Vaart,52.350017745123516,4.785770381328684,Pharmacy
5873,De Aker - Nieuw Sloten,52.35027405039685,4.784993558778815,Etos,52.34962826802975,4.787399768829346,Drugstore
5874,De Aker - Nieuw Sloten,52.35027405039685,4.784993558778815,Tramhalte Ecuplein,52.34982081755209,4.788525192511967,Tram Station
5875,De Aker - Nieuw Sloten,52.35027405039685,4.784993558778815,Bakkerij van Toor - de Aker,52.34959360759057,4.788845324743155,Bakery
5876,De Aker - Nieuw Sloten,52.35027405039685,4.784993558778815,Vishandel Schilder,52.348359,4.789036,Fish Market
5877,De Aker - Nieuw Sloten,52.35027405039685,4.784993558778815,Restaurant Pizzeria il Paradiso,52.35112549620568,4.779937581826617,Pizza Place
5878,De Aker - Nieuw Sloten,52.35027405039685,4.784993558778815,De Kaas Specialist,52.34834,4.789209,Cheese Shop
5879,De Aker - Nieuw Sloten,52.34494015615773,4.791398250008149,Molen van Sloten,52.34157969249928,4.792270660400391,Monument / Landmark
5880,De Aker - Nieuw Sloten,52.34494015615773,4.791398250008149,De Patatza(a)k,52.34146,4.79253,Snack Place
5881,De Aker - Nieuw Sloten,52.34494015615773,4.791398250008149,Speeltuin Sloten,52.34170280814588,4.795679272255508,Playground
5882,De Aker - Nieuw Sloten,52.34494015615773,4.791398250008149,IJshoeve,52.341324,4.793758,Ice Cream Shop
5883,De Aker - Nieuw Sloten,52.34494015615773,4.791398250008149,Syriana,52.34191281246877,4.792767540319466,Middle Eastern Restaurant
5884,De Aker - Nieuw Sloten,52.34494015615773,4.791398250008149,Restaurant De Halve Maen,52.34122309174193,4.793097466813496,Restaurant
5885,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,Hunkar Restaurant,52.37830173256485,4.8010791850075,Turkish Restaurant
5886,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,Toko Makasar,52.379226000351665,4.8033762790789005,Grocery Store
5887,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,Kruidvat,52.378187876666246,4.801579692200979,Drugstore
5888,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,Lidl Geuzenveld,52.382137377855386,4.7977700352959145,Supermarket
5889,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,Tramhalte Lambertus Zijlplein,52.37741682296526,4.803034876159117,Tram Station
5890,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,Bushalte Sam Van Houtenstraat,52.37941980723686,4.798008641480095,Bus Stop
5891,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,Bushalte Aalbersestraat,52.38243130473794,4.797922241121617,Bus Stop
5892,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,Vomar Geuzenpoort Amsterdam,52.37920434184453,4.800849717730753,Grocery Store
5893,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,Mamma Rosa,52.38230630165417,4.802802939092752,Italian Restaurant
5894,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,Bushalte J. Cabeliaustraat,52.38229427942488,4.803581128927527,Bus Stop
5895,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,Bakkerij Kara Firi,52.37932243319106,4.803771960221992,Bakery
5896,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,EMRE Supermarkt,52.37929273349481,4.8039043826549115,Market
5897,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,"Lambertus Zijlplein, amsterdam",52.377815,4.801184,Plaza
5898,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,Versshop Özcan,52.37776379886488,4.801364793097988,Convenience Store
5899,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,koffieshop opieum,52.37836468243218,4.7953572959749025,Smoke Shop
5900,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,Bushalte Dr.H.Colijnstraat,52.38244437441093,4.805592107720451,Bus Stop
5901,Geuzenveld - Slotermeer,52.38100279460149,4.7992805959724345,Snackbar de Noodstop,52.3825459630324,4.806138298113712,Snack Place
5902,Osdorp,52.3532378,4.793248999999999,Tuincentrum Osdorp,52.351863913456036,4.790668268279103,Garden Center
5903,Osdorp,52.3532378,4.793248999999999,KEYF CAFE,52.351396397205285,4.7965994662101865,Café
5904,Osdorp,52.3532378,4.793248999999999,Basic-Fit,52.350808359785304,4.795230780543993,Gym
5905,Osdorp,52.3532378,4.793248999999999,Şerifoğlu Osdorp,52.35729320045701,4.795337960192134,Dessert Shop
5906,Osdorp,52.3532378,4.793248999999999,Beymen café & restaurant,52.357292590881656,4.795867714028245,Turkish Restaurant
5907,Osdorp,52.3532378,4.793248999999999,Warung Spang Makandra,52.35714748238426,4.794915899758567,Indonesian Restaurant
5908,Osdorp,52.3532378,4.793248999999999,Albert Heijn,52.35215769141597,4.79949761513138,Supermarket
5909,Osdorp,52.3532378,4.793248999999999,Verona Gelati,52.3565365,4.7928277,Ice Cream Shop
5910,Osdorp,52.3532378,4.793248999999999,Leziz Restaurant,52.35169859048194,4.798447103054376,Mediterranean Restaurant
5911,Osdorp,52.3532378,4.793248999999999,Lidl,52.356741329515,4.793327698291337,Supermarket
5912,Osdorp,52.3532378,4.793248999999999,Cafetaria Eethuis Family,52.35177995961844,4.798943774435929,Snack Place
5913,Osdorp,52.3532378,4.793248999999999,Trampoline Baden Powellweg,52.349151611328125,4.79625129699707,Playground
5914,Geuzenveld - Slotermeer,52.38030127782964,4.800313514856225,Hunkar Restaurant,52.37830173256485,4.8010791850075,Turkish Restaurant
5915,Geuzenveld - Slotermeer,52.38030127782964,4.800313514856225,Toko Makasar,52.379226000351665,4.8033762790789005,Grocery Store
5916,Geuzenveld - Slotermeer,52.38030127782964,4.800313514856225,Kruidvat,52.378187876666246,4.801579692200979,Drugstore
5917,Geuzenveld - Slotermeer,52.38030127782964,4.800313514856225,Tramhalte Lambertus Zijlplein,52.37741682296526,4.803034876159117,Tram Station
5918,Geuzenveld - Slotermeer,52.38030127782964,4.800313514856225,Lidl Geuzenveld,52.382137377855386,4.7977700352959145,Supermarket
5919,Geuzenveld - Slotermeer,52.38030127782964,4.800313514856225,Bushalte Sam Van Houtenstraat,52.37941980723686,4.798008641480095,Bus Stop
5920,Geuzenveld - Slotermeer,52.38030127782964,4.800313514856225,Vomar Geuzenpoort Amsterdam,52.37920434184453,4.800849717730753,Grocery Store
5921,Geuzenveld - Slotermeer,52.38030127782964,4.800313514856225,Bakkerij Kara Firi,52.37932243319106,4.803771960221992,Bakery
5922,Geuzenveld - Slotermeer,52.38030127782964,4.800313514856225,EMRE Supermarkt,52.37929273349481,4.8039043826549115,Market
5923,Geuzenveld - Slotermeer,52.38030127782964,4.800313514856225,Mamma Rosa,52.38230630165417,4.802802939092752,Italian Restaurant
